id_client,nom,prenom,date_naissance,nationalite,pays_residence,risque_pays,classification_pays,profession,secteur_activite,segment,patrimoine_declare,revenus_declare,structure_juridique,est_pep,type_pep,est_mep,est_sous_sanctions,est_declare_crf,screening_worldcheck,screening_dowjones,date_entree_relation
CLI_0724,Lefort,Frédérique,1978-10-01,Belgium,Belgium,0,FAIBLE,Banquier privé,Finance,mass_affluent,595588.72,45816.59,physique,False,,False,False,False,clear,clear,2017-03-03
CLI_0725,Bonnin,Paul,1959-09-24,Portugal,Portugal,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,473707.9,54069.37,physique,False,,False,False,False,clear,clear,2022-01-24
CLI_0726,Mahe,Virginie,1975-08-23,France,France,0,FAIBLE,Directeur banque centrale,Finance,HNWI,1743162.7,148705.09,moral,True,PPE1,False,False,False,clear,clear,2022-05-04
CLI_0727,Loiseau,Pierre,1948-07-25,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2008510.08,205303.92,physique,False,,False,False,False,clear,clear,2021-11-28
CLI_0728,Rousseau,Thomas,1951-05-01,France,France,0,FAIBLE,Héritier,Patrimoine,HNWI,2528930.88,242756.08,physique,False,,False,False,False,clear,clear,2019-11-13
CLI_0729,Bourgeois,Antoine,1971-10-25,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1358875.7,105121.9,physique,False,,False,False,False,clear,clear,2024-06-20
CLI_0730,Rocher,Laetitia,1990-05-19,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,324058.1,17286.21,physique,False,,False,False,False,clear,clear,2024-10-12
CLI_0731,Diaz,Auguste,1992-03-17,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2274092.61,235818.85,physique,False,,False,False,False,clear,clear,2025-04-18
CLI_0732,Prévost,Simone,1986-08-14,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1000000.0,117112.17,physique,False,,False,False,False,clear,clear,2022-02-01
CLI_0733,Bruneau,Maurice,1992-02-06,Portugal,Portugal,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2638647.22,170188.4,physique,False,,False,False,False,clear,clear,2024-03-11
CLI_0734,Potier,Antoine,1992-06-03,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1000000.0,65406.73,physique,False,,False,False,False,clear,clear,2022-06-21
CLI_0735,Bernard,Agathe,1981-06-18,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,4075112.64,429468.72,physique,False,,False,False,False,clear,clear,2019-06-07
CLI_0736,Neveu,Étienne,1967-10-07,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,2760212.53,171887.19,physique,False,,False,False,False,clear,hit,2023-12-07
CLI_0737,Imbert,Alain,1960-04-05,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2371944.91,157188.28,physique,False,,False,False,False,pending,clear,2023-11-10
CLI_0738,Fontaine,Philippine,1985-08-15,Belgium,Belgium,0,FAIBLE,Rentier,Patrimoine,HNWI,3944700.89,235218.11,physique,False,,False,False,False,clear,clear,2017-12-04
CLI_0739,Gérard,Cécile,1950-11-03,Belgium,Belgium,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,6361864.87,459502.91,physique,False,,False,False,False,clear,clear,2023-02-06
CLI_0740,Guyon,Margot,1960-07-28,France,France,0,FAIBLE,Banquier privé,Finance,mass_affluent,663807.86,58250.35,physique,False,,False,False,False,clear,clear,2025-06-18
CLI_0741,Lefèvre,Paul,1975-01-07,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1000000.0,54523.18,physique,False,,False,False,False,clear,clear,2018-12-26
CLI_0742,Laurent,Laetitia,1994-05-27,Spain,Spain,0,FAIBLE,Héritier,Patrimoine,mass_affluent,265181.35,14710.01,physique,False,,False,False,False,clear,clear,2018-02-22
CLI_0743,Berthelot,Aurore,1954-03-26,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,344576.9,38030.88,physique,False,,False,False,False,clear,clear,2019-10-18
CLI_0744,Da Silva,Philippine,1959-11-20,Portugal,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2019304.56,213135.78,physique,False,,False,False,False,clear,clear,2021-02-06
CLI_0745,Dupré,Véronique,1966-08-03,Italy,Italy,0,FAIBLE,Héritier,Patrimoine,mass_affluent,544195.38,38860.62,physique,False,,False,False,False,clear,clear,2022-04-05
CLI_0746,Lopez,Arthur,1980-08-29,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1192997.17,90904.05,physique,False,,False,False,False,clear,clear,2024-12-24
CLI_0747,Fouquet,Auguste,1950-04-21,France,Portugal,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,2259686.7,132673.95,physique,False,,False,False,False,clear,clear,2019-03-30
CLI_0748,Paris,Clémence,1950-05-31,Luxembourg,Luxembourg,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1168500.6,115391.63,physique,False,,False,False,False,clear,clear,2018-04-12
CLI_0749,Richard,Margaux,1952-06-30,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1292304.4,77993.03,physique,False,,False,False,False,clear,clear,2025-03-14
CLI_0750,Delmas,Agathe,1954-03-25,France,France,0,FAIBLE,Notaire,Juridique,mass_affluent,252038.1,28778.16,physique,False,,False,False,False,clear,clear,2020-03-27
CLI_0751,Boulanger,Zoé,1977-07-30,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1038966.19,90726.78,physique,False,,False,False,False,clear,clear,2019-03-31
CLI_0752,Renard,Paulette,1996-04-04,Sweden,Portugal,0,FAIBLE,Héritier,Patrimoine,mass_affluent,257641.96,17733.88,physique,False,,False,False,False,clear,clear,2018-08-10
CLI_0753,Gonzalez,Michel,1978-03-27,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,299434.42,28690.75,physique,False,,False,False,False,clear,clear,2019-08-09
CLI_0754,Pineau,Alexandre,1953-06-16,Portugal,Portugal,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,4145563.39,224394.14,physique,False,,False,False,False,clear,clear,2017-12-22
CLI_0755,Lebon,Christiane,1977-06-08,Sweden,Sweden,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1020109.75,57125.63,physique,False,,False,False,False,clear,clear,2022-01-07
CLI_0756,Carpentier,Camille,1991-06-03,France,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,999999.0,105244.4,physique,False,,False,False,False,clear,clear,2017-08-26
CLI_0757,Marion,Suzanne,1952-02-14,France,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,538922.56,39642.34,physique,False,,False,False,False,clear,clear,2016-10-07
CLI_0758,Chevallier,Richard,1947-02-17,Sweden,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,2256634.92,113319.01,moral,False,,False,False,False,clear,clear,2018-07-09
CLI_0759,Barbier,Sylvie,1968-12-21,Luxembourg,Luxembourg,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1087236.33,101422.43,moral,False,,False,False,False,clear,clear,2020-10-08
CLI_0760,Grenier,Noël,1964-02-11,France,France,0,FAIBLE,Haut fonctionnaire,Politique,HNWI,3237192.23,359782.89,physique,True,PPE1,False,False,False,clear,clear,2021-03-30
CLI_0761,Pereira,Théophile,1952-02-14,Germany,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1325172.93,145765.05,physique,False,,False,False,False,clear,clear,2024-11-27
CLI_0762,Laroche,Alexandre,1961-03-11,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2159542.32,183247.43,physique,False,,False,False,False,clear,pending,2020-05-12
CLI_0763,Guillaume,Thibaut,1980-08-26,Denmark,Denmark,0,FAIBLE,Médecin chirurgien,Santé,HNWI,11900121.6,771304.69,physique,False,,False,False,False,clear,clear,2021-12-29
CLI_0764,Leleu,David,1996-03-26,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1853818.4,126122.68,physique,False,,False,False,False,clear,clear,2018-06-07
CLI_0765,Techer,Alain,1948-09-13,Italy,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,700611.87,72613.95,physique,False,,False,False,False,clear,clear,2021-02-05
CLI_0766,Lenoir,Gabriel,1962-03-23,Luxembourg,Portugal,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1211992.8,79565.58,physique,False,,False,False,False,clear,clear,2018-06-23
CLI_0767,Fontaine,Chantal,1949-06-20,Sweden,Portugal,0,FAIBLE,Héritier,Patrimoine,mass_affluent,436264.77,39431.43,physique,False,,False,False,False,clear,clear,2020-03-09
CLI_0768,Martin,Benjamin,1992-12-10,Spain,Finland,0,FAIBLE,Parlementaire,Politique,HNWI,6848638.59,402984.27,physique,True,PPE1,False,False,False,clear,clear,2017-12-03
CLI_0769,Allard,Gabriel,1953-11-24,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,1278404.1,104707.58,physique,False,,False,False,False,clear,clear,2017-07-11
CLI_0770,Coste,Noël,1964-02-22,Italy,Italy,0,FAIBLE,Directeur financier,Finance,HNWI,7051239.61,770960.32,moral,False,,False,False,False,clear,clear,2019-06-16
CLI_0771,Joseph,Henri,1972-03-16,Portugal,France,0,FAIBLE,Diplomate,Politique,mass_affluent,587188.27,38016.28,physique,True,PPE1,False,False,False,clear,clear,2023-11-12
CLI_0772,Traore,Gérard,1956-12-22,Spain,France,0,FAIBLE,Rentier,Patrimoine,HNWI,1337447.17,81776.24,physique,False,,False,False,False,clear,clear,2018-02-13
CLI_0773,Hoareau,Émilie,1988-11-13,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,569755.78,36268.63,physique,False,,False,False,False,clear,clear,2023-11-04
CLI_0774,Colin,Christophe,1973-02-23,Portugal,Portugal,0,FAIBLE,Notaire,Juridique,HNWI,3916810.04,354083.62,physique,False,,False,False,False,clear,clear,2017-01-03
CLI_0775,Rossi,Antoinette,1960-10-03,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,3064107.74,321685.19,physique,False,,False,False,False,clear,hit,2020-05-31
CLI_0776,Bigot,Roland,1994-04-15,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,86080.46,physique,False,,False,False,False,clear,clear,2018-10-05
CLI_0777,Teixeira,Michèle,1990-08-03,Denmark,Portugal,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1191834.15,114053.51,physique,False,,False,False,False,clear,clear,2024-02-03
CLI_0778,Lefèvre,Richard,1949-06-01,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1667334.76,84720.9,physique,False,,False,False,False,clear,clear,2017-06-13
CLI_0779,Guillon,Thibault,1976-08-06,Sweden,Sweden,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1882095.99,198756.98,physique,False,,False,False,False,clear,clear,2020-06-01
CLI_0780,Perrot,Michèle,1983-12-31,France,France,0,FAIBLE,Notaire,Juridique,mass_affluent,567087.47,60622.08,physique,False,,False,False,False,clear,clear,2021-04-08
CLI_0781,Roy,Pauline,1991-09-14,Finland,Finland,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2245392.06,230622.36,physique,False,,False,False,False,clear,clear,2022-11-04
CLI_0782,Courtois,Hugues,1958-07-10,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,95684.84,physique,False,,False,False,False,clear,clear,2018-02-12
CLI_0783,Salmon,Laurent,1994-10-20,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2587333.83,183809.37,physique,False,,False,False,False,clear,clear,2022-07-28
CLI_0784,Masson,Édouard,1977-08-24,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,3040127.53,260664.56,physique,False,,False,False,False,clear,clear,2024-11-03
CLI_0785,Fernandez,Monique,1981-07-24,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,553444.18,41582.79,physique,False,,False,False,False,clear,clear,2019-10-04
CLI_0786,Jean,Inès,1947-03-09,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,4225070.51,489322.12,physique,False,,False,False,False,clear,clear,2022-01-03
CLI_0787,Étienne,Clémence,1976-05-09,Spain,France,0,FAIBLE,Directeur financier,Finance,HNWI,3554573.02,328251.06,physique,False,,False,False,False,clear,pending,2017-03-05
CLI_0788,Leconte,Jules,1956-02-23,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,531613.52,41718.21,physique,False,,False,False,False,clear,clear,2016-07-29
CLI_0789,Vallée,Agnès,1992-07-07,Italy,Italy,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,430169.12,24670.28,physique,False,,False,False,False,clear,clear,2021-07-25
CLI_0790,Gomez,Joséphine,1978-07-15,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,1000000.0,92522.69,physique,False,,False,False,False,clear,clear,2016-10-05
CLI_0791,Humbert,Denise,1946-09-03,Denmark,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,2678406.95,209412.82,physique,False,,False,False,False,clear,clear,2020-01-07
CLI_0792,Nguyen,Augustin,1950-11-03,Portugal,Portugal,0,FAIBLE,Directeur financier,Finance,HNWI,2293022.52,174064.6,physique,False,,False,False,False,clear,clear,2019-11-02
CLI_0793,Pelletier,Jacqueline,1956-06-27,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,2397903.05,240492.12,physique,False,,False,False,False,clear,clear,2019-04-18
CLI_0794,Gimenez,Adèle,1981-12-12,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1000000.0,116140.69,physique,False,,False,False,False,clear,clear,2016-11-27
CLI_0795,Auger,Franck,1981-07-30,Norway,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1000000.0,59549.99,physique,False,,False,False,False,clear,clear,2024-11-11
CLI_0796,Goncalves,Andrée,1952-05-22,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,674185.88,66866.71,physique,False,,False,False,False,clear,clear,2016-12-10
CLI_0797,Maillet,Caroline,1977-01-17,Luxembourg,Luxembourg,0,FAIBLE,Banquier privé,Finance,HNWI,1928612.5,119182.98,physique,False,,False,False,False,clear,clear,2022-07-16
CLI_0798,Guichard,Théodore,1956-02-12,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,3194849.33,243223.43,physique,False,,False,False,False,clear,clear,2017-07-21
CLI_0799,Boyer,Anaïs,1994-01-09,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,447453.25,42142.2,physique,False,,False,False,False,clear,clear,2019-11-20
CLI_0800,Poirier,Vincent,1980-11-28,Luxembourg,Luxembourg,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2024491.87,102059.45,physique,False,,False,False,False,clear,clear,2018-02-10
CLI_0801,Perez,Jean,1995-05-08,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,643909.54,55377.7,physique,False,,False,False,False,clear,clear,2020-07-22
CLI_0802,Martin,Christiane,1986-05-09,Luxembourg,France,0,FAIBLE,Directeur financier,Finance,HNWI,1381621.95,120960.89,physique,False,,False,False,False,pending,clear,2017-09-04
CLI_0803,Didier,Anastasie,1971-10-11,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,459754.67,29088.54,physique,False,,False,False,False,clear,clear,2022-04-26
CLI_0804,Laurent,Émile,1983-08-17,Sweden,Sweden,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1434615.31,120844.46,physique,False,,False,False,False,clear,clear,2019-02-20
CLI_0805,Weiss,Astrid,1995-05-27,Portugal,Portugal,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1462784.9,171200.69,physique,False,,False,False,False,clear,clear,2021-11-26
CLI_0806,Pierre,Luc,1975-07-04,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1596907.51,128396.15,physique,False,,False,False,False,clear,clear,2022-04-06
CLI_0807,Meunier,Louise,1996-03-08,Finland,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,483522.68,32548.24,physique,False,,False,False,False,clear,clear,2022-12-03
CLI_0808,Legrand,Patrick,1989-12-04,Italy,Italy,0,FAIBLE,Directeur financier,Finance,mass_affluent,365309.62,22068.66,moral,False,,False,False,False,clear,clear,2018-03-15
CLI_0809,Menard,Jacqueline,1947-03-17,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,731097.75,52237.82,physique,False,,False,False,False,clear,clear,2022-10-15
CLI_0810,Jacquet,Simone,1975-05-26,Finland,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1059995.15,105799.17,physique,False,,False,False,False,clear,clear,2020-03-11
CLI_0811,Launay,Isabelle,1948-09-26,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,410549.32,25839.48,physique,False,,False,False,False,clear,clear,2017-07-29
CLI_0812,Maillard,Bertrand,1964-08-12,Monaco,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1457434.5,148665.96,physique,False,,False,False,False,clear,clear,2019-05-11
CLI_0813,Gimenez,Bertrand,1975-08-06,France,France,0,FAIBLE,Notaire,Juridique,mass_affluent,789212.71,71865.16,physique,False,,False,False,False,clear,clear,2024-05-22
CLI_0814,Roussel,Jacques,1985-04-21,Portugal,Portugal,0,FAIBLE,Héritier,Patrimoine,HNWI,2275222.35,234960.3,physique,False,,False,False,False,clear,clear,2018-09-15
CLI_0815,Rousset,Étienne,1968-12-12,Norway,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,4082790.17,459901.46,physique,False,,False,False,False,clear,clear,2020-10-04
CLI_0816,Nicolas,Édouard,1986-12-21,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1000000.0,117724.09,physique,False,,False,False,False,clear,clear,2016-08-30
CLI_0817,Grenier,Josette,1959-11-01,Norway,Germany,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2390313.74,147210.52,physique,False,,False,False,False,clear,clear,2022-04-14
CLI_0818,Lejeune,Corinne,1963-09-22,France,France,0,FAIBLE,Entrepreneur tech,Technologie,mass_affluent,631499.43,72624.9,physique,False,,False,False,False,clear,clear,2024-01-21
CLI_0819,Mathieu,Gabrielle,1956-11-10,France,France,0,FAIBLE,Rentier,Patrimoine,mass_affluent,457217.09,30485.03,physique,False,,False,False,False,clear,clear,2018-06-18
CLI_0820,Camus,Sébastien,1952-12-11,Luxembourg,Luxembourg,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,4180060.44,209412.66,physique,False,,False,False,False,clear,clear,2018-11-07
CLI_0821,Vincent,Andrée,1953-03-24,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1380419.62,164226.16,physique,False,,False,False,False,clear,clear,2019-12-20
CLI_0822,Lefèvre,Camille,1996-05-07,Portugal,Portugal,0,FAIBLE,Entrepreneur tech,Technologie,mass_affluent,777422.3,79455.58,physique,False,,False,False,False,clear,clear,2021-09-25
CLI_0823,Munoz,Édouard,1988-05-11,Belgium,Belgium,0,FAIBLE,Notaire,Juridique,mass_affluent,999999.0,110075.38,physique,False,,False,False,False,clear,clear,2025-01-09
CLI_0824,Rémy,Louis,1959-04-10,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1538030.11,129711.75,physique,False,,False,False,False,clear,clear,2024-08-18
CLI_0825,Leroy,Zacharie,1970-10-28,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1451558.31,118812.5,physique,False,,False,False,False,clear,clear,2020-11-19
CLI_0826,Durand,Henri,1951-12-13,Belgium,France,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,791237.77,81846.59,physique,False,,False,False,False,clear,clear,2024-11-30
CLI_0827,Toussaint,Grégoire,1954-09-05,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,832200.65,89276.72,moral,False,,False,False,False,clear,clear,2022-05-31
CLI_0828,Le Goff,Jeanne,1996-06-07,Italy,Italy,0,FAIBLE,Rentier,Patrimoine,HNWI,1375046.33,135363.53,physique,False,,False,False,False,clear,clear,2019-10-04
CLI_0829,Philippe,Grégoire,1990-07-19,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1477510.64,118052.33,physique,False,,False,False,False,clear,clear,2017-10-05
CLI_0830,Ferreira,Marthe,1980-07-05,Portugal,Sweden,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1627817.59,106974.59,physique,False,,False,False,False,clear,clear,2024-12-19
CLI_0831,Jacob,Susanne,1950-11-02,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,258388.56,22514.34,physique,False,,False,False,False,clear,clear,2019-02-08
CLI_0832,Lenoir,Bernadette,1985-03-09,Belgium,Belgium,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1042303.41,120179.38,physique,False,,False,False,False,clear,clear,2017-09-19
CLI_0833,Dupré,William,1989-11-07,France,France,0,FAIBLE,Héritier,Patrimoine,HNWI,1000000.0,105779.55,physique,False,,False,False,False,clear,clear,2021-01-07
CLI_0834,Traore,Susanne,1962-10-15,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1158390.04,97993.37,physique,False,,False,False,False,hit,clear,2018-10-05
CLI_0835,Thierry,Roger,1987-10-21,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1935198.72,169066.6,physique,False,,False,False,False,clear,clear,2023-09-13
CLI_0836,Ramos,Gilbert,1996-05-10,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,2335999.28,175946.67,physique,False,,False,False,False,clear,clear,2016-08-06
CLI_0837,Coulon,Richard,1984-04-02,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,5869912.85,352721.99,physique,False,,False,False,False,hit,clear,2017-11-17
CLI_0838,Labbé,Inès,1975-09-11,France,France,0,FAIBLE,Rentier,Patrimoine,mass_affluent,296753.88,30065.83,moral,False,,False,False,False,clear,clear,2017-07-21
CLI_0839,Wagner,Jacqueline,1990-11-27,France,France,0,FAIBLE,Notaire,Juridique,HNWI,3949208.27,219297.68,physique,False,,False,False,False,clear,clear,2021-10-02
CLI_0840,Hamel,Philippine,1980-02-16,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1706931.39,171681.49,physique,False,,False,False,False,clear,clear,2018-11-21
CLI_0841,Dos Santos,Gilles,1969-09-29,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1915281.95,207401.3,physique,False,,False,False,False,clear,clear,2020-10-29
CLI_0842,Camus,Marianne,1959-08-02,Finland,Finland,0,FAIBLE,Héritier,Patrimoine,HNWI,3179942.41,179461.82,physique,False,,False,False,False,clear,clear,2018-01-31
CLI_0843,Hoareau,Noël,1987-12-20,Denmark,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,107159.12,moral,False,,False,False,False,clear,clear,2018-09-13
CLI_0844,Boulanger,Stéphanie,1981-06-26,Finland,Finland,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2591342.97,195359.05,physique,False,,False,False,False,clear,clear,2020-05-13
CLI_0845,Guillaume,Sophie,1956-10-15,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,472872.41,44774.98,physique,False,,False,False,False,clear,hit,2019-10-25
CLI_0846,Voisin,Aurore,1972-07-22,Belgium,Belgium,0,FAIBLE,Notaire,Juridique,mass_affluent,538735.77,40386.56,physique,False,,False,False,False,clear,clear,2023-04-09
CLI_0847,Meunier,Capucine,1988-06-20,Luxembourg,Portugal,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2427610.63,206954.99,physique,False,,False,False,False,clear,clear,2025-04-25
CLI_0848,Blanc,Marguerite,1967-02-25,Italy,Italy,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,999999.0,111964.16,physique,False,,False,False,False,clear,clear,2020-10-06
CLI_0849,Schneider,Philippe,1977-01-29,Norway,Italy,0,FAIBLE,Directeur financier,Finance,mass_affluent,342800.53,31747.35,moral,False,,False,False,False,clear,clear,2017-07-15
CLI_0850,Moulin,Julien,1974-02-02,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1367236.53,105460.97,physique,False,,False,False,False,clear,clear,2020-02-25
CLI_0851,Clément,Jacqueline,1956-08-31,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1281832.99,151033.64,physique,False,,False,False,False,clear,clear,2024-12-22
CLI_0852,Grondin,Bernard,1956-06-24,France,France,0,FAIBLE,Héritier,Patrimoine,mass_affluent,354268.07,35336.77,physique,False,,False,False,False,pending,hit,2022-07-18
CLI_0853,Faivre,Audrey,1988-07-08,Italy,Italy,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1269113.28,139767.73,moral,False,,False,False,False,clear,clear,2021-02-18
CLI_0854,Renaud,Joseph,1985-12-04,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,4557622.08,371475.64,physique,False,,False,False,False,pending,clear,2023-05-24
CLI_0855,Joseph,Sylvie,1953-07-22,Portugal,Norway,0,FAIBLE,Dirigeant PME,Industrie,HNWI,5359348.48,377010.03,physique,False,,False,False,False,clear,clear,2024-10-16
CLI_0856,Gillet,Victoire,1995-05-08,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1329718.2,83265.8,physique,False,,False,False,False,clear,clear,2020-10-29
CLI_0857,Royer,Lucy,1992-07-22,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1107206.9,92269.49,physique,False,,False,False,False,clear,clear,2025-07-17
CLI_0858,Vallée,Claire,1974-06-29,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,534221.71,56946.62,physique,False,,False,False,False,hit,clear,2022-05-21
CLI_0859,Maury,Hugues,1969-10-06,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1347071.95,73884.38,physique,False,,False,False,False,clear,clear,2016-11-22
CLI_0860,Pottier,Chantal,1953-02-17,Belgium,Sweden,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,569875.23,45588.54,physique,False,,False,False,False,clear,clear,2016-08-31
CLI_0861,François,Célina,1992-10-01,Luxembourg,Luxembourg,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2285387.41,225117.75,moral,False,,False,False,False,clear,clear,2019-04-26
CLI_0862,Nicolas,Juliette,1986-05-04,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,101570.35,physique,False,,False,False,False,clear,clear,2017-01-13
CLI_0863,Riou,Monique,1973-02-20,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,5857618.27,698091.63,physique,False,,False,False,False,clear,clear,2017-01-31
CLI_0864,Bertrand,Alfred,1990-10-09,Belgium,Belgium,0,FAIBLE,Notaire,Juridique,HNWI,6969920.46,429535.79,physique,False,,False,False,False,clear,clear,2018-11-25
CLI_0865,Launay,Lorraine,1973-05-16,Germany,Germany,0,FAIBLE,Notaire,Juridique,HNWI,1291155.25,142986.5,physique,False,,False,False,False,clear,clear,2021-01-11
CLI_0866,Legendre,Gérard,1956-03-25,Belgium,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1511493.67,124120.31,physique,False,,False,False,False,clear,clear,2021-01-07
CLI_0867,Marie,Astrid,1964-01-25,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,2422003.8,277947.93,physique,False,,False,False,False,pending,clear,2019-07-14
CLI_0868,Le Gall,Olivie,1961-05-20,Denmark,France,0,FAIBLE,Directeur financier,Finance,HNWI,2505802.88,142778.51,physique,False,,False,False,False,clear,clear,2023-03-09
